OTA,Product ID,Activity Title,Main POI,Language,Tour Type,Group size,Meals,Departure City,Departure time,Travel Date,Check Date_Time (GMT+8),Lowest_Price_AID,Price_USD,Price_Destination_Local,Supplier,Package,Rating,Review Count,Order Count,Notes (platform extras),SKU Review
GetYourGuide,442195,From Tokyo: Mt. Fuji & Hakone Tour w/ Return by Bullet Train,mt fuji,Spanish,Join,big,,Tokyo,,2026-04-22,2026-04-21T10:58:31.999Z,https://www.getyourguide.com/tokyo-l193/from-tokyo-mt-fuji-hakone-tour-w-return-by-bullet-train-t442195/?ranking_uuid=703c19bc-b71a-4d41-a536-572b1612d1d4,143.00,$143.00,H.I.S. Co Ltd(TIC),From Tokyo: Mt. Fuji & Hakone Tour w/ Return by Bullet Train — From Tokyo: Mt. Fuji & Hakone Tour w/ Return by Bullet Train,4.2,1418,,"screenshot_path=data/screenshots/getyourguide-442195.png; image_count=10; first_image=https://cdn.getyourguide.com/image/format=auto,fit=crop,gravity=auto,quality=…; section_titles=(33 items); Language=[English|Spanish]",unverified
GetYourGuide,668266,From Tokyo: Must-Visit Mount Fuji Highlight Full-Day Tour,mt fuji,English,Join,big,,Tokyo,,2026-04-22,2026-04-21T10:59:55.926Z,https://www.getyourguide.com/tokyo-l193/from-tokyo-must-visit-mount-fuji-highlight-full-day-tour-t668266/?ranking_uuid=703c19bc-b71a-4d41-a536-572b1612d1d4,87.00,$87.00,TOURSTORY Japan,From Tokyo: Must-Visit Mount Fuji Highlight Full-Day Tour — From Tokyo: Must-Visit Mount Fuji Highlight Full-Day Tour,4.6,645,,"screenshot_path=data/screenshots/getyourguide-668266.png; image_count=10; first_image=https://cdn.getyourguide.com/image/format=auto,fit=crop,gravity=auto,quality=…; section_titles=(36 items); Language=[English|Korean|Chinese]",unverified
GetYourGuide,668266,From Tokyo: Must-Visit Mount Fuji Highlight Full-Day Tour,mt fuji,Korean,Join,big,,Tokyo,,2026-04-22,2026-04-21T10:59:55.926Z,https://www.getyourguide.com/tokyo-l193/from-tokyo-must-visit-mount-fuji-highlight-full-day-tour-t668266/?ranking_uuid=703c19bc-b71a-4d41-a536-572b1612d1d4,87.00,$87.00,TOURSTORY Japan,From Tokyo: Must-Visit Mount Fuji Highlight Full-Day Tour — From Tokyo: Must-Visit Mount Fuji Highlight Full-Day Tour,4.6,645,,"screenshot_path=data/screenshots/getyourguide-668266.png; image_count=10; first_image=https://cdn.getyourguide.com/image/format=auto,fit=crop,gravity=auto,quality=…; section_titles=(36 items); Language=[English|Korean|Chinese]",unverified
GetYourGuide,668266,From Tokyo: Must-Visit Mount Fuji Highlight Full-Day Tour,mt fuji,Chinese,Join,big,,Tokyo,,2026-04-22,2026-04-21T10:59:55.926Z,https://www.getyourguide.com/tokyo-l193/from-tokyo-must-visit-mount-fuji-highlight-full-day-tour-t668266/?ranking_uuid=703c19bc-b71a-4d41-a536-572b1612d1d4,87.00,$87.00,TOURSTORY Japan,From Tokyo: Must-Visit Mount Fuji Highlight Full-Day Tour — From Tokyo: Must-Visit Mount Fuji Highlight Full-Day Tour,4.6,645,,"screenshot_path=data/screenshots/getyourguide-668266.png; image_count=10; first_image=https://cdn.getyourguide.com/image/format=auto,fit=crop,gravity=auto,quality=…; section_titles=(36 items); Language=[English|Korean|Chinese]",unverified
GetYourGuide,1151379,"Tokyo Mt Fuji Top 6 Spots Tour:Oshino Hakkai, Lake Kawaguchi",mt fuji,English,Join,big,,Tokyo,,2026-04-22,2026-04-21T11:00:42.717Z,https://www.getyourguide.com/fujikawaguchiko-l145166/tokyo-mount-fuji-lake-yamanaka-lake-kawaguchi-day-tour-t1151379/?ranking_uuid=703c19bc-b71a-4d41-a536-572b1612d1d4,82.00,$82.00,GoodLuck Tour,"Tokyo Mt Fuji Top 6 Spots Tour:Oshino Hakkai, Lake Kawaguchi — Tokyo Mt Fuji Top 6 Spots Tour:Oshino Hakkai, Lake Kawaguchi",4.7,84,,"screenshot_path=data/screenshots/getyourguide-1151379.png; image_count=10; first_image=https://cdn.getyourguide.com/image/format=auto,fit=crop,gravity=auto,quality=…; section_titles=(38 items); Language=[English|Chinese]",unverified
GetYourGuide,1151379,"Tokyo Mt Fuji Top 6 Spots Tour:Oshino Hakkai, Lake Kawaguchi",mt fuji,Chinese,Join,big,,Tokyo,,2026-04-22,2026-04-21T11:00:42.717Z,https://www.getyourguide.com/fujikawaguchiko-l145166/tokyo-mount-fuji-lake-yamanaka-lake-kawaguchi-day-tour-t1151379/?ranking_uuid=703c19bc-b71a-4d41-a536-572b1612d1d4,82.00,$82.00,GoodLuck Tour,"Tokyo Mt Fuji Top 6 Spots Tour:Oshino Hakkai, Lake Kawaguchi — Tokyo Mt Fuji Top 6 Spots Tour:Oshino Hakkai, Lake Kawaguchi",4.7,84,,"screenshot_path=data/screenshots/getyourguide-1151379.png; image_count=10; first_image=https://cdn.getyourguide.com/image/format=auto,fit=crop,gravity=auto,quality=…; section_titles=(38 items); Language=[English|Chinese]",unverified
GetYourGuide,1134485,"Tokyo: Mt Fuji & Arakurayama, Oshino Hakkai, Lake Kawaguchi",mt fuji,English,Join,big,,Tokyo,,2026-04-22,2026-04-21T11:00:10.936Z,https://www.getyourguide.com/fujinomiya-l156426/mount-fuji-cultural-scenic-day-tourmuseum-lake-kawaguchi-t1134485/?ranking_uuid=703c19bc-b71a-4d41-a536-572b1612d1d4,82.00,$82.00,GoodLuck Tour,"Tokyo: Mt Fuji & Arakurayama, Oshino Hakkai, Lake Kawaguchi — Tokyo: Mt Fuji & Arakurayama, Oshino Hakkai, Lake Kawaguchi",4.8,326,,"screenshot_path=data/screenshots/getyourguide-1134485.png; image_count=10; first_image=https://cdn.getyourguide.com/image/format=auto,fit=crop,gravity=auto,quality=…; section_titles=(34 items); Language=[English|Chinese]",unverified
GetYourGuide,1134485,"Tokyo: Mt Fuji & Arakurayama, Oshino Hakkai, Lake Kawaguchi",mt fuji,Chinese,Join,big,,Tokyo,,2026-04-22,2026-04-21T11:00:10.936Z,https://www.getyourguide.com/fujinomiya-l156426/mount-fuji-cultural-scenic-day-tourmuseum-lake-kawaguchi-t1134485/?ranking_uuid=703c19bc-b71a-4d41-a536-572b1612d1d4,82.00,$82.00,GoodLuck Tour,"Tokyo: Mt Fuji & Arakurayama, Oshino Hakkai, Lake Kawaguchi — Tokyo: Mt Fuji & Arakurayama, Oshino Hakkai, Lake Kawaguchi",4.8,326,,"screenshot_path=data/screenshots/getyourguide-1134485.png; image_count=10; first_image=https://cdn.getyourguide.com/image/format=auto,fit=crop,gravity=auto,quality=…; section_titles=(34 items); Language=[English|Chinese]",unverified
GetYourGuide,792363,Tokyo: Mt Fuji & Oishi Park & Lake Kawaguchi & Oshino Hakkai,mt fuji,Chinese,Join,big,,Tokyo,,2026-04-22,2026-04-21T10:58:46.890Z,https://www.getyourguide.com/tokyo-l193/tokyo-mt-fujichureito-pagodalake-kawaguchioshino-hakkai-t792363/?ranking_uuid=703c19bc-b71a-4d41-a536-572b1612d1d4,82.00,$82.00,Japan Visionary Tour,Tokyo: Mt Fuji & Oishi Park & Lake Kawaguchi & Oshino Hakkai — Tokyo: Mt Fuji & Oishi Park & Lake Kawaguchi & Oshino Hakkai,4.8,1157,,"screenshot_path=data/screenshots/getyourguide-792363.png; image_count=10; first_image=https://cdn.getyourguide.com/image/format=auto,fit=crop,gravity=auto,quality=…; section_titles=(33 items); Language=[Chinese|English]",unverified
GetYourGuide,792363,Tokyo: Mt Fuji & Oishi Park & Lake Kawaguchi & Oshino Hakkai,mt fuji,English,Join,big,,Tokyo,,2026-04-22,2026-04-21T10:58:46.890Z,https://www.getyourguide.com/tokyo-l193/tokyo-mt-fujichureito-pagodalake-kawaguchioshino-hakkai-t792363/?ranking_uuid=703c19bc-b71a-4d41-a536-572b1612d1d4,82.00,$82.00,Japan Visionary Tour,Tokyo: Mt Fuji & Oishi Park & Lake Kawaguchi & Oshino Hakkai — Tokyo: Mt Fuji & Oishi Park & Lake Kawaguchi & Oshino Hakkai,4.8,1157,,"screenshot_path=data/screenshots/getyourguide-792363.png; image_count=10; first_image=https://cdn.getyourguide.com/image/format=auto,fit=crop,gravity=auto,quality=…; section_titles=(33 items); Language=[Chinese|English]",unverified
GetYourGuide,595398,"Tokyo: Mt Fuji, Arakurayama, Lake Kawaguchi Highlight Trip",mt fuji,English,Join,big,,Tokyo,,2026-04-22,2026-04-21T10:59:41.499Z,https://www.getyourguide.com/tokyo-l193/from-tokyo-mt-fuji-arakurayama-and-kawaguchi-lake-day-trip-t595398/?ranking_uuid=703c19bc-b71a-4d41-a536-572b1612d1d4,54.00,$54.00,Hakuu Co Ltd.,"Tokyo: Mt Fuji, Arakurayama, Lake Kawaguchi Highlight Trip — Tokyo: Mt Fuji, Arakurayama, Lake Kawaguchi Highlight Trip",4.3,836,,"screenshot_path=data/screenshots/getyourguide-595398.png; image_count=10; first_image=https://cdn.getyourguide.com/image/format=auto,fit=crop,gravity=auto,quality=…; section_titles=(33 items); Language=[English|Chinese|Japanese]",unverified
GetYourGuide,595398,"Tokyo: Mt Fuji, Arakurayama, Lake Kawaguchi Highlight Trip",mt fuji,Chinese,Join,big,,Tokyo,,2026-04-22,2026-04-21T10:59:41.499Z,https://www.getyourguide.com/tokyo-l193/from-tokyo-mt-fuji-arakurayama-and-kawaguchi-lake-day-trip-t595398/?ranking_uuid=703c19bc-b71a-4d41-a536-572b1612d1d4,54.00,$54.00,Hakuu Co Ltd.,"Tokyo: Mt Fuji, Arakurayama, Lake Kawaguchi Highlight Trip — Tokyo: Mt Fuji, Arakurayama, Lake Kawaguchi Highlight Trip",4.3,836,,"screenshot_path=data/screenshots/getyourguide-595398.png; image_count=10; first_image=https://cdn.getyourguide.com/image/format=auto,fit=crop,gravity=auto,quality=…; section_titles=(33 items); Language=[English|Chinese|Japanese]",unverified
GetYourGuide,595398,"Tokyo: Mt Fuji, Arakurayama, Lake Kawaguchi Highlight Trip",mt fuji,Japanese,Join,big,,Tokyo,,2026-04-22,2026-04-21T10:59:41.499Z,https://www.getyourguide.com/tokyo-l193/from-tokyo-mt-fuji-arakurayama-and-kawaguchi-lake-day-trip-t595398/?ranking_uuid=703c19bc-b71a-4d41-a536-572b1612d1d4,54.00,$54.00,Hakuu Co Ltd.,"Tokyo: Mt Fuji, Arakurayama, Lake Kawaguchi Highlight Trip — Tokyo: Mt Fuji, Arakurayama, Lake Kawaguchi Highlight Trip",4.3,836,,"screenshot_path=data/screenshots/getyourguide-595398.png; image_count=10; first_image=https://cdn.getyourguide.com/image/format=auto,fit=crop,gravity=auto,quality=…; section_titles=(33 items); Language=[English|Chinese|Japanese]",unverified
GetYourGuide,1035544,"Tokyo: Mt. Fuji Tour, Hakone Ropeway, Owakudani, Lake Ashi",mt fuji,Chinese,Join,big,,Tokyo,,2026-04-22,2026-04-21T10:58:16.498Z,https://www.getyourguide.com/tokyo-l193/tokyo-mt-fuji-tour-hakone-ropeway-owakudani-lake-ashi-t1035544/?ranking_uuid=703c19bc-b71a-4d41-a536-572b1612d1d4,76.00,$76.00,"TAIHOU CO,LTD","Tokyo: Mt. Fuji Tour, Hakone Ropeway, Owakudani, Lake Ashi — Tokyo: Mt. Fuji Tour, Hakone Ropeway, Owakudani, Lake Ashi",4.7,5569,,"screenshot_path=data/screenshots/getyourguide-1035544.png; image_count=10; first_image=https://cdn.getyourguide.com/image/format=auto,fit=crop,gravity=auto,quality=…; section_titles=(36 items); Language=[Chinese|English|Korean]",unverified
GetYourGuide,1035544,"Tokyo: Mt. Fuji Tour, Hakone Ropeway, Owakudani, Lake Ashi",mt fuji,English,Join,big,,Tokyo,,2026-04-22,2026-04-21T10:58:16.498Z,https://www.getyourguide.com/tokyo-l193/tokyo-mt-fuji-tour-hakone-ropeway-owakudani-lake-ashi-t1035544/?ranking_uuid=703c19bc-b71a-4d41-a536-572b1612d1d4,76.00,$76.00,"TAIHOU CO,LTD","Tokyo: Mt. Fuji Tour, Hakone Ropeway, Owakudani, Lake Ashi — Tokyo: Mt. Fuji Tour, Hakone Ropeway, Owakudani, Lake Ashi",4.7,5569,,"screenshot_path=data/screenshots/getyourguide-1035544.png; image_count=10; first_image=https://cdn.getyourguide.com/image/format=auto,fit=crop,gravity=auto,quality=…; section_titles=(36 items); Language=[Chinese|English|Korean]",unverified
GetYourGuide,1035544,"Tokyo: Mt. Fuji Tour, Hakone Ropeway, Owakudani, Lake Ashi",mt fuji,Korean,Join,big,,Tokyo,,2026-04-22,2026-04-21T10:58:16.498Z,https://www.getyourguide.com/tokyo-l193/tokyo-mt-fuji-tour-hakone-ropeway-owakudani-lake-ashi-t1035544/?ranking_uuid=703c19bc-b71a-4d41-a536-572b1612d1d4,76.00,$76.00,"TAIHOU CO,LTD","Tokyo: Mt. Fuji Tour, Hakone Ropeway, Owakudani, Lake Ashi — Tokyo: Mt. Fuji Tour, Hakone Ropeway, Owakudani, Lake Ashi",4.7,5569,,"screenshot_path=data/screenshots/getyourguide-1035544.png; image_count=10; first_image=https://cdn.getyourguide.com/image/format=auto,fit=crop,gravity=auto,quality=…; section_titles=(36 items); Language=[Chinese|English|Korean]",unverified
GetYourGuide,853356,"Tokyo: Mt. Fuji, Lake Kawaguchi & Hakone Day Tour",mt fuji,English,Join,big,,Tokyo,,2026-04-22,2026-04-21T11:00:27.063Z,https://www.getyourguide.com/tokyo-l193/tokyo-private-customized-mt-fuji-hakone-full-day-tour-t853356/?ranking_uuid=703c19bc-b71a-4d41-a536-572b1612d1d4,330.00,$330.00,Prime Tour Japan,"Tokyo: Mt. Fuji, Lake Kawaguchi & Hakone Day Tour — Tokyo: Mt. Fuji, Lake Kawaguchi & Hakone Day Tour",4.6,118,,"screenshot_path=data/screenshots/getyourguide-853356.png; image_count=10; first_image=https://cdn.getyourguide.com/image/format=auto,fit=crop,gravity=auto,quality=…; section_titles=(39 items); Language=[English|Japanese|Hindi]",unverified
GetYourGuide,853356,"Tokyo: Mt. Fuji, Lake Kawaguchi & Hakone Day Tour",mt fuji,Japanese,Join,big,,Tokyo,,2026-04-22,2026-04-21T11:00:27.063Z,https://www.getyourguide.com/tokyo-l193/tokyo-private-customized-mt-fuji-hakone-full-day-tour-t853356/?ranking_uuid=703c19bc-b71a-4d41-a536-572b1612d1d4,330.00,$330.00,Prime Tour Japan,"Tokyo: Mt. Fuji, Lake Kawaguchi & Hakone Day Tour — Tokyo: Mt. Fuji, Lake Kawaguchi & Hakone Day Tour",4.6,118,,"screenshot_path=data/screenshots/getyourguide-853356.png; image_count=10; first_image=https://cdn.getyourguide.com/image/format=auto,fit=crop,gravity=auto,quality=…; section_titles=(39 items); Language=[English|Japanese|Hindi]",unverified
GetYourGuide,853356,"Tokyo: Mt. Fuji, Lake Kawaguchi & Hakone Day Tour",mt fuji,Hindi,Join,big,,Tokyo,,2026-04-22,2026-04-21T11:00:27.063Z,https://www.getyourguide.com/tokyo-l193/tokyo-private-customized-mt-fuji-hakone-full-day-tour-t853356/?ranking_uuid=703c19bc-b71a-4d41-a536-572b1612d1d4,330.00,$330.00,Prime Tour Japan,"Tokyo: Mt. Fuji, Lake Kawaguchi & Hakone Day Tour — Tokyo: Mt. Fuji, Lake Kawaguchi & Hakone Day Tour",4.6,118,,"screenshot_path=data/screenshots/getyourguide-853356.png; image_count=10; first_image=https://cdn.getyourguide.com/image/format=auto,fit=crop,gravity=auto,quality=…; section_titles=(39 items); Language=[English|Japanese|Hindi]",unverified
GetYourGuide,797962,“Tokyo to Mt. Fuji & Hakone: Private Customizable Day Trip”,mt fuji,English,Private,-,,Tokyo,,2026-04-22,2026-04-21T11:00:57.571Z,https://www.getyourguide.com/tokyo-l193/-tokyo-to-mt-fuji-hakone-private-customizable-day-trip--t797962/?ranking_uuid=703c19bc-b71a-4d41-a536-572b1612d1d4,416.00,$416.00,Luxurious Travel Master,“Tokyo to Mt. Fuji & Hakone: Private Customizable Day Trip” — “Tokyo to Mt. Fuji & Hakone: Private Customizable Day Trip”,4.9,67,,"screenshot_path=data/screenshots/getyourguide-797962.png; image_count=10; first_image=https://cdn.getyourguide.com/image/format=auto,fit=crop,gravity=auto,quality=…; section_titles=(35 items); Language=[English|Japanese|Arabic]",unverified
GetYourGuide,797962,“Tokyo to Mt. Fuji & Hakone: Private Customizable Day Trip”,mt fuji,Japanese,Private,-,,Tokyo,,2026-04-22,2026-04-21T11:00:57.571Z,https://www.getyourguide.com/tokyo-l193/-tokyo-to-mt-fuji-hakone-private-customizable-day-trip--t797962/?ranking_uuid=703c19bc-b71a-4d41-a536-572b1612d1d4,416.00,$416.00,Luxurious Travel Master,“Tokyo to Mt. Fuji & Hakone: Private Customizable Day Trip” — “Tokyo to Mt. Fuji & Hakone: Private Customizable Day Trip”,4.9,67,,"screenshot_path=data/screenshots/getyourguide-797962.png; image_count=10; first_image=https://cdn.getyourguide.com/image/format=auto,fit=crop,gravity=auto,quality=…; section_titles=(35 items); Language=[English|Japanese|Arabic]",unverified
GetYourGuide,797962,“Tokyo to Mt. Fuji & Hakone: Private Customizable Day Trip”,mt fuji,Arabic,Private,-,,Tokyo,,2026-04-22,2026-04-21T11:00:57.571Z,https://www.getyourguide.com/tokyo-l193/-tokyo-to-mt-fuji-hakone-private-customizable-day-trip--t797962/?ranking_uuid=703c19bc-b71a-4d41-a536-572b1612d1d4,416.00,$416.00,Luxurious Travel Master,“Tokyo to Mt. Fuji & Hakone: Private Customizable Day Trip” — “Tokyo to Mt. Fuji & Hakone: Private Customizable Day Trip”,4.9,67,,"screenshot_path=data/screenshots/getyourguide-797962.png; image_count=10; first_image=https://cdn.getyourguide.com/image/format=auto,fit=crop,gravity=auto,quality=…; section_titles=(35 items); Language=[English|Japanese|Arabic]",unverified
KKday,140484,DMZ Demilitarized Zone Day Tour | Seoul,dmz,—,Join,big,,Seoul,,2026-04-22,2026-04-21T11:23:38.456Z,https://www.kkday.com/en/product/140484?qs=seoul%20dmz,48.78,$48.78,,"DMZ Insider Tour: 3rd Tunnel, NK Defector Meet & Suspension Bridge — DMZ Insider Tour: 3rd Tunnel, NK Defector Meet & Suspension Bridge",4.9,889,5000,screenshot_path=data/screenshots/kkday-140484.png; image_count=10; first_image=https://cdn.kkday.com/web-b2c/_nuxt/images/logo/kkday_logo_final.svg?width=10…; section_titles=(18 items),unverified
KKday,140484,DMZ Demilitarized Zone Day Tour | Seoul,dmz,—,Join,big,,Seoul,,2026-04-22,2026-04-21T11:23:38.456Z,https://www.kkday.com/en/product/140484?qs=seoul%20dmz,48.23,$48.23,,DMZ Tour from Seoul: JSA Museum & Dora Observatory & 3rd tunnel | KKday — DMZ Tour from Seoul: JSA Museum & Dora Observatory & 3rd tunnel | KKday,4.9,889,5000,screenshot_path=data/screenshots/kkday-140484.png; image_count=10; first_image=https://cdn.kkday.com/web-b2c/_nuxt/images/logo/kkday_logo_final.svg?width=10…; section_titles=(18 items),unverified
KKday,140484,DMZ Demilitarized Zone Day Tour | Seoul,dmz,Korean,Join,big,,Seoul,,2026-04-22,2026-04-21T11:23:38.456Z,https://www.kkday.com/en/product/140484?qs=seoul%20dmz,66.33,$66.33,,Korean Folk Village & Suwon Hwaseong One-Day Tour Departing from Seoul (EG Tour) — Korean Folk Village & Suwon Hwaseong One-Day Tour Departing from Seoul (EG Tour),4.9,889,5000,screenshot_path=data/screenshots/kkday-140484.png; image_count=10; first_image=https://cdn.kkday.com/web-b2c/_nuxt/images/logo/kkday_logo_final.svg?width=10…; section_titles=(18 items),unverified
KKday,140484,DMZ Demilitarized Zone Day Tour | Seoul,dmz,—,Join,big,,Seoul,,2026-04-22,2026-04-21T11:23:38.456Z,https://www.kkday.com/en/product/140484?qs=seoul%20dmz,69.29,$69.29,,SEOUL SKY Observatory Admission Ticket & Dongdaemun Market Shopping — SEOUL SKY Observatory Admission Ticket & Dongdaemun Market Shopping,4.9,889,5000,screenshot_path=data/screenshots/kkday-140484.png; image_count=10; first_image=https://cdn.kkday.com/web-b2c/_nuxt/images/logo/kkday_logo_final.svg?width=10…; section_titles=(18 items),unverified
KKday,140484,DMZ Demilitarized Zone Day Tour | Seoul,dmz,—,Join,big,,Seoul,,2026-04-22,2026-04-21T11:23:38.456Z,https://www.kkday.com/en/product/140484?qs=seoul%20dmz,53.26,$53.26,,Seoul Suburbs Strawberry Picking Day Tour | Eobi Ice Valley / Gugok Falls Ice Wall / Skiing Experience / Nami Island / Rail Bike / Petite France / Garden of Morning Calm (Departing from Seoul) — Seoul Suburbs Strawberry Picking Day Tour | Eobi Ice Valley / Gugok Falls Ice Wall / Skiing Experience / Nami Island / Rail Bike / Petite France / Garden of Morning Calm (Departing from Seoul),4.9,889,5000,screenshot_path=data/screenshots/kkday-140484.png; image_count=10; first_image=https://cdn.kkday.com/web-b2c/_nuxt/images/logo/kkday_logo_final.svg?width=10…; section_titles=(18 items),unverified
KKday,140484,DMZ Demilitarized Zone Day Tour | Seoul,dmz,Korean,Join,big,,Seoul,,2026-04-22,2026-04-21T11:23:38.456Z,https://www.kkday.com/en/product/140484?qs=seoul%20dmz,88.31,$88.31,,Yeoyongkuk Korean Spa Experience in Seoul | South Korea — Yeoyongkuk Korean Spa Experience in Seoul | South Korea,4.9,889,5000,screenshot_path=data/screenshots/kkday-140484.png; image_count=10; first_image=https://cdn.kkday.com/web-b2c/_nuxt/images/logo/kkday_logo_final.svg?width=10…; section_titles=(18 items),unverified
KKday,140484,DMZ Demilitarized Zone Day Tour | Seoul,dmz,—,Join,big,,Seoul,,2026-04-22,2026-04-21T11:23:38.456Z,https://www.kkday.com/en/product/140484?qs=seoul%20dmz,11.99,$11.99,,[Customized Itinerary] Seoul City/Suburb Chartered One-Day Tour | South Korea — [Customized Itinerary] Seoul City/Suburb Chartered One-Day Tour | South Korea,4.9,889,5000,screenshot_path=data/screenshots/kkday-140484.png; image_count=10; first_image=https://cdn.kkday.com/web-b2c/_nuxt/images/logo/kkday_logo_final.svg?width=10…; section_titles=(18 items),unverified
